Date,Difficulty,Difficulty_log_trend,Difficulty_residuals,Difficulty_vol_trend,Difficulty_scaled_residuals,Transaction Count,Transaction Count_log_trend,Transaction Count_residuals,Transaction Count_vol_trend,Transaction Count_scaled_residuals,Active Addresses Count,Active Addresses Count_log_trend,Active Addresses Count_residuals,Active Addresses Count_vol_trend,Active Addresses Count_scaled_residuals,30 Day Active Supply,30 Day Active Supply_log_trend,30 Day Active Supply_residuals,30 Day Active Supply_vol_trend,30 Day Active Supply_scaled_residuals,1 Year Active Supply,1 Year Active Supply_log_trend,1 Year Active Supply_residuals,1 Year Active Supply_vol_trend,1 Year Active Supply_scaled_residuals,CurrentSupply,CurrentSupply_log_trend,CurrentSupply_residuals,CurrentSupply_vol_trend,CurrentSupply_scaled_residuals,LogPriceUSD,LogPriceUSD_log_trend,LogPriceUSD_residuals,LogPriceUSD_vol_trend,LogPriceUSD_scaled_residuals
2016-09-11,26.120323440875808,25.695615829943435,0.42470761093237286,0.06111509215949962,6.949308197457362,12.098186721489057,11.913420711241914,0.18476601024714334,0.13785016579650322,1.3403394125756665,13.03906654748013,12.773976850974217,0.26508969650591396,0.11808461305699589,2.2449131147845924,4.326432883618587,4.377744422086332,-0.051311538467745166,0.0725990045775815,-0.7067801930109399,5.684061902530548,5.734943990671219,-0.0508820881406713,0.008369676136000592,-6.079337756190056,6.579751950753085,6.536162815523008,0.04358913523007679,0.0008773209564366843,49.68436569339216,6.410580516659819,7.21043792926821,-0.7998574126083904,0.09931261799728636,-8.05393542873118
2016-09-12,26.1430610590203,25.699493239668328,0.44356781935197276,0.06109625442178295,7.2601475090398555,12.266283063929157,11.914096052139236,0.35218701178992085,0.13784492677547444,2.5549508424316016,13.15411007571691,12.774723298451187,0.37938677726572223,0.11807305264668472,3.213152948632388,4.323318973861605,4.3777926195178,-0.05447364565619495,0.07259313192395986,-0.750396686469668,5.684079654078401,5.735022809023424,-0.05094315494502322,0.008369212107365572,-6.086971424728164,6.579880353688136,6.536331716263804,0.04354863742433146,0.0008769143403606376,49.661221649564716,6.409693471215189,7.2124082518797366,-0.8027147806645472,0.09929382143981086,-8.08423695477498
2016-09-13,26.1430610590203,25.703369098972317,0.43969196004798405,0.061077416684066285,7.198928571625226,12.380534226821753,11.914771073889955,0.4657631529317978,0.13783968775444566,3.3790206617525933,13.171884702781675,12.775469395764759,0.3964153070169161,0.11806149223637355,3.3577019865481974,4.342712290776852,4.377840793772227,-0.03512850299537451,0.07258725927033821,-0.483948606800881,5.684939487162605,5.735101589482922,-0.050162102320316926,0.008368748078730554,-5.993979248557564,6.580010315329428,6.536500538451207,0.04350977687822066,0.0008765077242845909,49.63992406767837,6.4113161651881,7.2143778696607725,-0.8030617044726727,0.09927502488233536,-8.089262182754352
2016-09-14,26.1430610590203,25.7072434090948,0.4358176499255002,0.06105857894634962,7.137697231840924,12.335810602165797,11.915445776795565,0.4203648253702319,0.13783444873341688,3.0497805826702433,13.091796947676675,12.776215143243306,0.3155818044333696,0.11804993182606237,2.6732908655835184,4.339333013692894,4.377888944871891,-0.03855593117899758,0.07258138661671656,-0.5312096251701752,5.685152571056394,5.7351803320861325,-0.050027761029738826,0.008368284050095534,-5.978257995337491,6.5801331726227374,6.536669282158252,0.04346389046448529,0.0008761011082085442,49.610587245301474,6.412496342638734,7.216346783115405,-0.8038504404766709,0.09925622832485986,-8.098740542968399
2016-09-15,26.1430610590203,25.7111161712737,0.43194488774659945,0.06103974120863295,7.076453457923717,12.362584820545782,11.916120161157137,0.44646465938864566,0.1378292097123881,3.2392600982062905,13.112224148711087,12.776960541214743,0.3352636074963442,0.1180383714157512,2.840293401842091,4.33716521160008,4.377937072839042,-0.04077186123896137,0.07257551396309492,-0.5617853600002627,5.685225156983746,5.735259036869417,-0.050033879885670984,0.008367820021460515,-5.979320749890853,6.580254440019441,6.536837947457869,0.04341649256157254,0.0008756944921324975,49.57949713243529,6.408644538223756,7.218314992747182,-0.8096704545234257,0.09923743176738437,-8.158921891704317
2016-09-16,26.1430610590203,25.714987386745435,0.42807367227486637,0.061020903470916286,7.015197218095834,12.28571527318237,11.916794227275313,0.368921045907058,0.13782397069135932,2.6767553137270554,13.103822553699063,12.77770559000652,0.3261169636925434,0.11802681100544002,2.763075278527285,4.326013987197543,4.3779851776958925,-0.05197119049834953,0.07256964130947327,-0.7161560889727753,5.6856379080148844,5.7353377038690905,-0.04969979585420603,0.008367355992825495,-5.93972527245412,6.5803638830312146,6.537006534422891,0.043357348608323854,0.0008752878760564508,49.53495849121937,6.409856472805543,7.220282499059103,-0.8104260262535599,0.09921863520990887,-8.168082785446574
2016-09-17,26.1430610590203,25.718857056744994,0.42420400227530664,0.06100206573319962,6.95392848056355,12.26558135082566,11.91746797545031,0.34811337537535003,0.13781873167033054,2.5258785301264783,13.116516316612401,12.778450289945624,0.33806602666677676,0.11801525059512885,2.864596100605413,4.316869530718922,4.37803325946463,-0.06116372874570786,0.07256376865585162,-0.8428962535806159,5.685836551046149,5.735416333121412,-0.04957978207526281,0.008366891964190477,-5.925710800074829,6.580492207412057,6.537175043126046,0.04331716428601062,0.0008748812599804042,49.51204954027802,6.40915701160947,7.2222493025536565,-0.8130922909441862,0.09919983865243337,-8.196508199907653
2016-09-18,26.1430610590203,25.72272518250584,0.4203358765144607,0.060983227995482954,6.89264721351902,12.160944517912426,11.918141405981922,0.2428031119305043,0.13781349264930176,1.7618239496213397,13.057065101059182,12.779194641358595,0.277870459700587,0.11800369018481768,2.3547607643912283,4.310302938730361,4.378081318167403,-0.06777837943704235,0.07255789600222999,-0.9341282365045321,5.686493864921532,5.735494924662588,-0.049001059741056174,0.008366427935555457,-5.856867484964829,6.580606347172559,6.537343473639964,0.04326287353259506,0.0008744746439043574,49.47298796387604,6.415969672053132,7.2242154037327495,-0.8082457316796177,0.09918104209495787,-8.149195799997619
2016-09-19,26.1430610590203,25.72659176525997,0.4164692937603327,0.06096439025776629,6.831353385139097,12.32450435963808,11.918814519169521,0.4056898404685594,0.13780825362827298,2.943871863893407,13.121923280575924,12.7799386445715,0.3419846360044243,0.11799212977450652,2.8983681933531282,4.303062617908429,4.378129353826334,-0.07506673591790491,0.07255202334860834,-1.0346608192746538,5.686970885313855,5.735573478528776,-0.04860259321492144,0.008365963906920439,-5.809562861574949,6.580711029423547,6.53751182603717,0.043199203386377505,0.0008740680278283107,49.423159309132096,6.411606925694178,7.226180803097797,-0.8145738774036193,0.09916224553748237,-8.214556588431817
2016-09-20,26.1430610590203,25.73045680623791,0.41260425278239055,0.06094555252004962,6.770046963585303,12.393920570449659,11.919487315312049,0.47443325513761003,0.1378030146072442,3.442836548168442,13.173964824308015,12.78068229990996,0.3932825243980549,0.11798056936419533,3.3334516566370125,4.321936511501249,4.378177366463509,-0.056240854962259945,0.0725461506949867,-0.7752424411698865,5.687332106003238,5.73565199475608,-0.04831988875284221,0.008365499878285419,-5.776091023355055,6.5808298659225954,6.537680100390091,0.0431497655325046,0.0008736614117522641,49.38957467053629,6.410786123781883,7.228145501149633,-0.8173593773677501,0.09914344898000688,-8.24420963539989
